id,user_id,scenario_type,input_type,input_state,event_datetime
67,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:49:30.973"
68,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:49:31.438"
69,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:49:31.598"
70,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:49:34.47"
71,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:49:35.198"
72,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:49:35.680"
73,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:49:36.512"
74,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:49:37.250"
75,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:49:37.412"
76,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:49:48.792"
77,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:49:48.941"
78,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:49:54.445"
79,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:49:56.598"
80,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:49:58.553"
81,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:49:58.636"
82,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:49:59.272"
83,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:49:59.380"
84,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:1.307"
85,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:1.363"
86,"AA","T1_BasicMechanics","IA_Grab_Left","started","2024-10-22 13:50:2.317"
87,"AA","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-22 13:50:3.267"
88,"AA","T1_BasicMechanics","IA_Grab_Left","started","2024-10-22 13:50:6.240"
89,"AA","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-22 13:50:8.112"
90,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:9.473"
91,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:10.160"
92,"AA","T1_BasicMechanics","IA_Grab_Left","started","2024-10-22 13:50:11.760"
93,"AA","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-22 13:50:13.505"
94,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:14.415"
95,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:16.230"
96,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:16.635"
97,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:17.498"
98,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:50:26.213"
99,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:50:26.485"
100,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:50:27.0"
101,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:50:27.109"
102,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:50:36.564"
103,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:50:36.657"
104,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:38.385"
105,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:38.802"
106,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:39.651"
107,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:39.841"
108,"AA","T1_BasicMechanics","IA_Grab_Left","started","2024-10-22 13:50:40.856"
109,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:41.857"
110,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:42.417"
111,"AA","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-22 13:50:44.152"
112,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:45.360"
113,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:45.731"
114,"AA","T1_BasicMechanics","IA_Grab_Left","started","2024-10-22 13:50:46.652"
115,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:47.335"
116,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:47.914"
117,"AA","T1_BasicMechanics","IA_Grab_Left","completed","2024-10-22 13:50:49.122"
118,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:50.308"
119,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:51.178"
120,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:51.731"
121,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:53.72"
122,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:54.930"
123,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:55.556"
124,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:55.700"
125,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:55.957"
126,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:50:57.214"
127,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:50:57.669"
128,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:51:4.473"
129,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:51:4.608"
130,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:51:6.341"
131,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:51:6.435"
132,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:51:6.755"
133,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:51:6.874"
134,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:51:7.594"
135,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:51:7.805"
136,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:51:14.63"
137,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:51:14.614"
138,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:51:27.715"
139,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:51:28.206"
140,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:51:29.264"
141,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:51:29.344"
142,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:51:32.96"
143,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:51:32.203"
144,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","started","2024-10-22 13:51:39.957"
145,"AA","T1_BasicMechanics","IA_Menu_Interact_Right","completed","2024-10-22 13:51:40.105"
146,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:51:54.873"
147,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:51:57.945"
148,"AA","T1_BasicMechanics","IA_Move_Right","started","2024-10-22 13:51:58.355"
149,"AA","T1_BasicMechanics","IA_Move_Right","completed","2024-10-22 13:51:58.892"
